ShopID,ShopName,ShopCode,OwnerName,ContactPerson,Phone1,Phone2,Address,City,State,GPSLatitude,GPSLongitude,ShopDiscount,Trn
-MvTfhggiTlizX2et6p0,POWER BAQALA,3419,,,,,,,,,,,100231193200003
-MvTflD4MZkb2TixMXI1,TEA WITH ZAAFARAN,3420,,,,,,,,,,,
-MvTfolNtLZXU41XgmDh,BEAUTY LINE,3421,,,,,,,,,,,100361329400003
-MvTftVeklyNMek4P0Ev,SANAN,3422,,,,,,,,,,,100007761800003
-MvTfyU0CM37V1hIbJIE,AL DAYAAH SUPER MARKET,3423,,,,,,,,,,,100273452100003
-MvTg4cAvDT38l0zt2Qy,AL HANNA LAND,3424,,,,,,,,,,,100359437900003
-MvTg9L4F9kQNGTQH5dG,GRANITE SUPER MARKET,3425,,,,,,,,,,,100372485100003
-MvTgGNc1Uj6fWzl_Qdq,BEAUTY LINE BR,3426,,,,,,,,,,,100361329400003
-MvTgJgZTrWs0IEZzoBx,DAY MART HYPER MARKET,3427,,,,,,,,,,,100346408600003
-MvTgMZJv3cX7U6a9beJ,ZERO PLUS,3428,,,,,,,,,,,
-MvTgSsVB2PNbFfY4rpq,AL MOHASSAN,3429,,,,,,,,,,,100319948400003
-MvTgXIQq6v_9VTmui7o,AL SEBHA,3430,,,,,,,,,,,100327950000003
-MvTg_wIFTxd9HUhCQlT,NARCISSUS FLOWER,3431,,,,,,,,,,,100228660500003
-MvTge1mMuzBkI2yN1La,BLUE RUBY,3432,,,,,,,,,,,100359591300003
-MvTgiTsRSP3pmw1sY8y,ROYAL TASTE,3433,,,,,,,,,,,100362517300003
-MvTgnugi9vMLmDammw7,GOOD WILL,3434,,,,,,,,,,,100051604500003
-MvTgr0lNI_1wWACIQzt,GREEN EXPRESS,3435,,,,,,,,,,,100589528700003
-MvTgv6ziRGSnrXRvQ25,HONEY BEE,3436,,,,,,,,,,,100435347800003
-MvTh-bSTx4IvneHOweW,BAB AL RAHMA,3437,,,,,,,,,,,100251054100003
-MvTh5rcAtgad0jrYhEB,NAZEEM,3438,,,,,,,,,,,100210750400003
-MvTh8yEvt8LohVtxhvI,JABEEL AL RAHMA,3439,,,,,,,,,,,100250942800003
-MvThDJ35bwDLCg8KUIF,SKY LIGHT,3440,,,,,,,,,,,100389980200003
-MvThH9e-OPoB_GuLoOa,THE BEACH WAVES,3441,,,,,,,,,,,100344451300003
-MvThLzkNo-WO7oTSmb7,GOLD OLIVE,3442,,,,,,,,,,,100353599200003
-MvTiRDpVNfWFYz1p_4c,SPEED CITY LAND,3443,,,,,,,,,,,100499132700003
-MvTiUzyL5Va2ZIvAHMa,AL HILAL AL DHABI,3444,,,,,,,,,,,100374179800003
-MvTiZvcdZLXqyghxVMQ,CHITTAGONG GROCERY,3445,,,,,,,,,,,100372992600003
-MvTicE7jCOQujBgPreu,BESTO MARKET NEW,3446,,,,,,,,,,,100553908300003
-MvTifynIvybEv4USUjk,EVENING STAR,3447,,,,,,,,,,,
-MvTijmbhblGq_Qwb9nH,AL MASHHOOR SUPERMARKET,3448,,,,,,,,,,,100044694600003
-MvTipFDp8d3RKy6_Ti8,GOLDEN HEART,3449,,,,,,,,,,,100349723500003
-MvTiu0A3cWAE9h2EQAn,BUDGET LINE,3450,,,,,,,,,,,100567744600003
-MvTixfEST81GNcowjoe,AMAL BAQALA,3451,,,,,,,,,,,100286627300003
-MvTj0y-0oNjYIOeofhw,FUNTASTIC BAQALA,3452,,,,,,,,,,,100428549800003
-MvTj5sHVeglD2cwROz-,NASEEM 2,3453,,,,,,,,,,,100210750400003
-MvTj96soODvVl6ylBE9,NOOR AL BADIYA,3454,,,,,,,,,,,100065860700003
-MvTjBoRLg1fBDjK2dxZ,BAIT AL BHAR,3455,,,,,,,,,,,
-MvTjENhpe8m51Ualg1U,BU HASSA,3456,,,,,,,,,,,
-MvTjGfv-FsopIUPbF8c,AHMMED ABBAS,3457,,,,,,,,,,,
-MvTjJeDjvfT22BFHb_z,KARAK,3458,,,,,,,,,,,
-MvU6sHZ7pbBx3OzpnxG,SAHRA AL MADINA GENERAL TRADING L.L.C,3801,,,,,,,,,,,100025709500003
-MvU9Z3cUruIUYEPUiN4,ABDULLA KETAIT GROCERY (BRANCH),3802,,,,,,,,,,,100020610000003
-MvU9mpOR2Atm2I6m6lY,LAKE PALACE GROCERY L.L.C,3903,,,,,,,,,,,100559547300003
-MvUBIzn7_zAeckycq3p,PRIME TOWERS SUPERMARKET LLC,3804,,,,,,,,,,,100328359300003
-MvUCjDqX_qz_FIZaLfJ,OASIS TREES GROCERY ,3805,,,,,,,,,,,100370884700003
-MvbOncHyGvaqo53aYY3,OASIS TREES GROCERY LLC,3806,,,,,,,,,,,100370884700003
-MvbOt1sqjnnhSK4iOpz,TOWERS GROCERY LLC,3807,,,,,,,,,,,100374861100003
-MvbOxzZ1YBn2VJG-3yY,UNIQUE TOWER SUPERMARKET LLC,3808,,,,,,,,,,,100358984100003
-MvbPCTjsqXot6WwS1XZ,TOTAL SUPERMARKET LLC,3809,,,,,,,,,,,100463697100003
-MvbPHgaF5uEiT4cx-Qb,ROYAL CHAIN GROCERY LLC,3810,,,,,,,,,,,100217580800003
-MvbPPnoNplotylgxSpa,SKY STARS GROCERY (L.L.C),3811,,,,,,,,,,,100342252200003
-MvbPVNgMOwHUP4po-9J,AL TAMAM GROCERY L.L.C,3812,,,,,,,,,,,100337626400003
-MvbPbirlZWPyJDzZHOj,WADI AL MADEENA SUPERMARKET LLC,3813,,,,,,,,,,,100261210700003
-MvbPmiy0xkMS6IylnKt,WADI AL MADEENA SUPERMARKET LLC,3813,,,,,,,,,,,100261210700003
-MvbPn23sIWabJmEKNhe,WADI AL MADEENA SUPERMARKET LLC,3813,,,,,,,,,,,100261210700003
-MvbPrIIpvZFyBig3eL_,AL MALMAS SUPERMARKET LLC,3814,,,,,,,,,,,100532121900003
-MvbPyLYdycOCaTow598,LEMART STAR GENERAL TRADING (L.L.C),3815,,,,,,,,,,,100203482300003
-MvbQFpadseB_zGvXbJL,GREEN ROYAL CITY GENERAL TRADING L.L.C,3816,,,,,,,,,,,100551904400003
-MvbQJfZnJiVgF14l04k,RAYAL GROCERY,3817,,,,,,,,,,,100036538500003
-MvbQNf4ytldiiClOBoS,SAIF AL MADINA GROCERY,3818,,,,,,,,,,,100031227000003
-MvbQSk4oXEVlbLLMFqQ,SHAMS AL NUKHAILAT SUPERMARKET L.L.C,3819,,,,,,,,,,,100322295500003
-MvbQsC5AUFO8WKiacn5,HUSSAIN ALI QUDSI GROCERY LLC,3820,,,,,,,,,,,100344251200003
-MvbQxJGeUT7zmJe0AVw,NEW ASHKANANAY SUPERMARKET (L L C),3821,,,,,,,,,,,100024252700003
-MvbR4OwlFlQo62BtGIS,AIN MADHAB MINI MART,3822,,,,,,,,,,,100360690000003
-MvbR9e4ouWZS_yqhocv,SHAHEEN SUPER MARKET L L C,3823,,,,,,,,,,,100349780500003
-MvbRGe9S7BkICmGE3KY,ASHKANANY SUPERMARKET LLC,3824,,,,,,,,,,,100317965000003
-MvbR_bznHwfyJfC1MgD,ALI ABULLA GROCERY,3825,,,,,,,,,,,100373286200003
-MvbRdJaqFB1Tswx6I1x,MAMZAR GROCERY,3826,,,,,,,,,,,
-MvbRhDVaTBiLvcMtUhn,LEADER STAR GROCERY,3827,,,,,,,,,,,100030589400003
-MvbRkiKMGfVicJ_ckcu,AHMED MOHAMMED GROCERY,3828,,,,,,,,,,,100365572500003
-MvbRoD84rO1HhsN2Von,AL MUSHTARAK GROCERY,3829,,,,,,,,,,,100070371800003
-MvbRqbClj8SVEs2WOTm,AL PAHAR SUPERMARKET,3830,,,,,,,,,,,
-MvbRz6M0fXEYKDUAKgy,AL BATAL GROCERY L L C,3831,,,,,,,,,,,100350998900003
-MvbS3nWftpmOhdlqQkX,KHALFAN AL SHAER GROCERY,3832,,,,,,,,,,,100032633800003
-MvbhFzS2PZnlG3Uw3Zl,MADINA AL KARAMA GROCERY L L C,3501,,,,,,,,,,,100347305300003
-MvbhKpd-AquNSQ1Lyvm,BROZ SILVER GROCERY STORE L.L.C,3502,,,,,,,,,,,100596032100003
-MvbhPqUPD59GA-BjOpN,TAHANI GROCERY,3503,,,,,,,,,,,100051760500003
-MvbhS6kEb_9ijHbgmyo,MADINAT AL YAYA FOOD STF TRADING,3504,,,,,,,,,,,
-MvbhVzX2faZkrQuU7Bl,ZAAL MINI MART L.L.C,3505,,,,,,,,,,,100335942700003
-MvbhZSnJoVAasyAYUb2,MAIS AL REEM GROCERY,3506,,,,,,,,,,,100391110200003
-Mvbhc7dqZ5NZgIjV69D,SILVER LIFE MINI MART LLC,3507,,,,,,,,,,,100347173500003
-MvbhgL0aeUtOF44zqQq,HASSAN ZAMANI GERASHI GROCERY(LLC),3508,,,,,,,,,,,100247336900003
-MvbhjuGFTpK1zxRUDNX,BASSAM GROCERY,3509,,,,,,,,,,,100372141000003
-MvbhnWaaBfADyKD85DI,BAYT MADINA GROCERY (LLC),3510,,,,,,,,,,,100253552200003
-MvbhquyMg0Albvv5bmS,UMM WADHAD GROCERY,3511,,,,,,,,,,,100388669200003
-MvbhuM73DXerzORQ2n6,ZABEEL GROCERY,3512,,,,,,,,,,,100388442400003
-MvbhxpwWsT-yKXIN8Ey,MUHAMMED AL SUWAIDI GROCERY,3513,,,,,,,,,,,100023800400003
-Mvbi2oEdH40udLRZkbU,DAWAN GROCERY,3514,,,,,,,,,,,100332697000003
-Mvbi8TKlbHuV8xDYX2D,NAJMAT AL SAMAA GROCERY L.L.C,3515,,,,,,,,,,,100573406400003
-MvbiC8hwOpmM_Y63Zap,T P M GENERAL TRADING LLC,3516,,,,,,,,,,,100042409100003
-MvbiFFqXAhAvKJ0jSAa,RISHMAH GENERAL TRADINGL LLC,3517,,,,,,,,,,,100364298800003
-MvbiImIm3BrtCufMx2D,ALMAHDI GROCERY,3518,,,,,,,,,,,100322246800003
-MvbiMd-pEQh2wyc_Ob9,BAHJAT AL MADINA GROCERY L.L.C,3519,,,,,,,,,,,100618217200003
-MvbiQLnv_d2cmaFcoa_,NASSER ALMURJAN GROCERY,3520,,,,,,,,,,,100064195900003
-MvbiTVl5CpQMJyFI6TN,OBAID JAWHAR GROCERY,3521,,,,,,,,,,,100362615500003
-MvbiWoFj3ul-X3VHPl_,MANAFIS FOODSTUFF TRADING L.L.C,3522,,,,,,,,,,,100312269200003
-MvbiZzzPEQsG_hJVTkk,AL FARAZDAQ GROCERY (L.L.C),3523,,,,,,,,,,,100330122100003
-Mvbicj0dMF3bE9JoL3C,AL RAWI GROCERY,3524,,,,,,,,,,,100236006100003
-MvbifzqwNxQRq1OjPNw,SIDRA AL MADEENA GROCERY L.L.C,3525,,,,,,,,,,,100596850600003
-MvbikFFD06qy64jwuzY,ALIAA GROCERY,3526,,,,,,,,,,,100359678800003
-MvbioBtkGV4qLcfDThP,FRESH & EASY GROCERY LLC,3527,,,,,,,,,,,100393861800003
-Mvbirr-JLndJyWODOdG,AL KARAMA STORE,3528,,,,,,,,,,,100368904700003
-MvbivPgRKEFCcCHXGHS,FRESH ORANGE MINIMART LLC,3529,,,,,,,,,,,100466565700003
-Mvbiz9xxw3R1Fg_8ERP,ASAADI SUPERMARKET (L.L.C.),3530,,,,,,,,,,,100015497900003
-Mvbj1ctczLB-fftzn1g,GULF CROWN GENERAL TRADING L.L.C.,3531,,,,,,,,,,,100052250600003
-Mvbj4pmcIZfX_ASVeky,SINAM GROCERY,3532,,,,,,,,,,,
-Mvbj87ASBDMBiUTHa7A,AL SOOH GROCERY,3533,,,,,,,,,,,
-MvbjBe8HC0_4VllNKer,MOHAMMED OBAID MINI MART,3534,,,,,,,,,,,100335848600003
-MvbjE4qzkyeKmEwrkHz,SHAHAMA GROCERY,3535,,,,,,,,,,,
-MvbjGjQ16iztwaH7wWE,HORMAZ SUPER MARKET,3536,,,,,,,,,,,
-MvbjJkZxo_tXfe79H7d,SUHAIL MADEENA GROCERY,3537,,,,,,,,,,,
-MyHsALoqpLVJB8doK7V,AL ANBAR GROCEY,251,,,,,,,,,,,100370081000003
-MyHsOa-zjDmhcewBspw,SAEED AL MATROUSHI BAQALA,252,,,,,,,,,,,
-MyrfhT6qp-7SGRCkJKo,AL MABROOK TRADING,254,,,,,,,,,,,100510535600003
-Myrfqqa6GgWA8W_69Iv,KARAFS GROCERY,255,,,,,,,,,,,100437326000003
-N-XY28A0TE3WlLICYHv,BOOM FOODSTUFF TRADING,260,,,,,,,,,,,100470694900003
-N-XYJRm1gDdtPnb_b4a,BAWABAT AL AHLAM SM,261,,,,,,,,,,,100436240400003
-N-XYQsXy_Id5DyhkMtZ,SINDABAD SM,263,,,,,,,,,,,100541713200003
-N3ZizTMFrZ_3zpo853W,AL MNHAL GROCERY LLC,252,,,,,,,,,,,100337052300003
-N3ZjabuKIa4n4_zzvhR,AL AMAKEN S/M,252,,,,,,,,,,,100524647300003
-N3y4hr654pEn3iLXDZZ,SEVEN TIMES SUPERMARKET,252,,,,,,,,,,,100591896400003
-NEAV3256S1RYOBTWbIR,MATTAR SAIF AL JABRI RESTAURANT AND CAFETERIA,2,,,,,,,,,,,100045047600003
-NEAVS69X7CJmcx0cdWG,AL IRFAN GROCERY,3,,,,,,,,,,,100362744300003
-NEAVkw6dmAb99LBfpd_,MR TEA,4,,,,,,,,,,,100250997200003
-NEAWBU5Ixi8Aba7e6ue,ALWAN ALZAHOOR,4,,,,,,,,,,,
-NEB72kXCR1qhuHbNLoB,BALKEES GROCERY,7,,,,,,,,,,,
-NEB7L18btRyKtyxVTAZ,SABAE GROCERY,7,,,,,,,,,,,
-NEtdgnkRJuhRys6SwWb,AL KHIFAYA SPICE TRADING L.L.C.,11,,,,,,,,,,,100578141200003
-NF3vkGDHSm-sSxFNo8S,PARMOUNT TRADING EST.,50,,,,,,,,,,,100365709300003
-NF7w4YoWKMC-9z3FMzf,cash customer 41,1,,,,,,,,,,,
-NGajSLSzxPF2cY5ems0,HOUSE OF TEA RESTAURANT,001,,,,,,,,,,,100518153000003
-NGelWHRK1cLBg2XxlIH,MAHA AL BAWADI SUPERMARKET,1,,0564247916,,,,,,,,,100356005700003
-NGelWevLnEALHvZ2H5L,MAHA AL BAWADI SUPERMARKET,1,,0564247916,,,,,,,,,100356005700003
-NIN0bdnc1Roa3UbH0lO,WADI AL HUDA GROCERY,100,,,,,,,,,,,100566284400003
-NKclrRyjhqYh4TvO2SI,Temporary Route,1,Temporary Route,,,,,Temporary Route,,,,,
-NLFMwb0TY69Z_KZRDiq,cash customer 35,1,,,,,,,,,,,
-NLFN0hPY7UcCpmLA8Eq,cash customer 24,1,,,,,,,,,,,
-NLFN7puFIXFgIoaXvyJ,cash customer 39,12,,,,,,,,,,,
-NLFNBEOqEenTMutC95F,cash customer,1,,,,,,,,,,,
-NLFhRe3NsT5SwZwVPXZ,Golden Prince,102,,,,,,,,,,,
-NLFhWmOHgj_9EbTbEI6,Sun Rise,123,,,,,,,,,,,
-NLFhck4JqckoprBTgUA,Al Gawafa,12,,,,,,,,,,,
-NLK64sD97eEn-nuNVBe,AL AMGIR,120,,,,,,,,,,,
-NLK6GNRawRZ__wSh8gq,RAIHAN,1201,,,,,,,,,,,
-NLK6GrkugqGBK4okIX7,RAIHAN,1201,,,,,,,,,,,
-NLK6NojmuAj60lL6Drv,MEHRA,1202,,,,,,,,,,,
-NLK6Sbtak91_qL2dvzw,AL MASA,1203,,,,,,,,,,,
-NMCTp8SZwFw6b_1wUeL,AL MADINA RESTAURANT. LLC,1247,,,,,,,,,,,100360818700003
-NMCUalvjGIema3aktPp,MD. SHAHIN SUPER MARKET  L L C,1455,,,,,,,,,,,100506239100003
-NMCWBm0tn6WD9U12jZd,SAMA GROCERY  L. L. C,1456,,,,,,,,,,,100529984500003
-NMK9Y5e-0zbehJrYNdJ,Al sahla grocery,1470,,,,,,,,,,,100364917300003
-NMUYNg2dMTOOIssUujh,SKY AL NOJOOM GROCERY ,4101,,,,,,,,,,,
-NMUZaFzmLivGiPcc5om,Al Senaina Grocery,4102,,,037822183,,,,,,,,100399084100003
-NMU__Tt9BQ6urQwVZZb,Al Baraka Oasis,4103,,,037833917,,,,,,,,
-NMUaTpmAmMpBY8pr978,AL SHAABIYA GROCERY ,4105,,,,,,,,,,,100005439300003
-NMUbNPN0QOxA-ddHRVF,AL AZIZIYA,4107,,,03783394,,,,,,,,
-NMYoIRPq4OQD-vUg7IC,CAMP NEW,2637,,,,,,,,,,,
-NMj-1IVQINckbUSerAG,Jamal Al Sahraa Grocery,4108,,,037833274,,,,,,,,100061947600003
-NMj16aXOrpklAOkSIos,Al Raei Nekhaira Grocery,4109,,,03-7821973,,,,,,,,100212000200003
-NMj1nyURNudckw1xMzU,SHABAB AL DHAHER,4109,,,,,,,,,,,100058637800003
-NMj2VH1HvOIn3r7zLQe,MOHAMMED MONJO,4110,,,,,,,,,,,100354947200003
-NMj3ecsbEmzsK6bwUqs,WADI AL SHUWAIB,4111,,,,,,,,,,,100331345700003
-NMlXHGgu5YzSOWD4yvG,MOHAMED SAEED RASHID,4112,,,,,,,,,,,100354135400003
-NMlXmuUJ2hDfn8Z7wwQ,AL QAF,4113,,,,,,,,,,,
-NMtGKV4FmhGeGv695Tl,AL MANABA,4114,,,,,,,,,,,100383132600003
-NMtGb9Q22Bz7SecVBTy,JASEM MOHAMMED,4115,,,,,,,,,,,
-NMtH5_PhI5Vs8FtBtR_, Baghdad Restaurant,4116,,,,,,,,,,,100394607400003
-NMtHZ_rMe7KTrruHk-I,NOOR AL SAFA ,4117,,,037833512,,,,,,,,100043818200003
-NMtHpnMDn2NllorpixJ,NOOR AL ZAMAN,4116,,,,,,,,,,,100035863800003
-NMtJ1LZ7CqDHsOVm-UC,ZEBAIN CAMP,4118,,,,,,,,,,,
-NMtJD5hLa4IKxWaARpZ,AL MARAI CAMP,4119,,,,,,,,,,,
-NMtJVKBj7wykzL0pzzt,NEPALI CAMP,4120,,,,,,,,,,,
-NMtJgfrQV-QPhmLq372,AL FALAH CAMP,4121,,,,,,,,,,,
-NMtK89YyjNsocmlDc30,RAWABI CAMP,4123,,,,,,,,,,,
-NMtKXK7Zylh70pcbQpx,MARJAN CAMP II,4124,,,,,,,,,,,
-NMtKxcjZulX2_8lRBTo,GALAXY,4126,,,,,,,,,,,
-NMtL4NWQ4DhsRb0qFhM,MOHAMED SHAMIM,4126,,,0551577391,,,,,,,,
-NMtLBzG6aTqlqWEm9XJ,AL KHABISI CAMP,4124,,,,,,,,,,,
-NMtLHJegw-VntB60PxG,TOP SUNDWIP,4127,,,,,,,,,,,
-NN-y0aRy9s8_ETG3bn6,AL SHMOUKH,4128,,,037821980,,,,,,,,
-NN-yG5qewo3xPOaDVP6,AHLAM AL MADEENA,4129,,,,,,,,,,,100530368800003
-NN-yN3XKwPdck28V89S,NADA AL AIN,4130,,,,,,,,,,,
-NN-yV_mVSDQI66WVQCs,AL MOHIDEEN CAMP,4131,,,,,,,,,,,
-NN5kRI0qANRks50-9TO,GIFT GRO,4133,,,,,,,,,,,
-NN5kc33brag__yefTWe,AL MOHIDEEN CAMP ll,4134,,,,,,,,,,,
-NNFPnCCxN2P-6HhACIC,AL MNAIZLA SUPERMARKET,1501,,,,,,,,,,,100377148000003
-NNRcXCI-xxl7AKSYEbQ,Khalifa Saeed Al Khaili Grocery,1506,,,,,,,,,,,100328124100003
-NOEpWGgiOo8prT4tdiC,FRESH CART GROCERY,3360,,,,,,,,,,,100498485000003
-NOP_vdG4CVEtdoeI-RN,Green plaza,3037,,,,,,,,,,,100311708000003
-NOPjM7aWD59-h_8hOg9,Mohammed Grocery  Zakher Al Ain,60,,,,,,,,,,,100352320400003
-NOPkT8YytxEhob_1FPh,AL PATRICE  GROCERY,62,,,,,,,,,,,100350495600003
-NOPxfUXR2HMy19OwyVJ, BASHARA RESTAURANT,67,,,,,,,,,,,100063995300003
-NOZjCpGl2SWLi1r4cvX,cash customer 42,4201,,,,,,,,,,,
-NPSDXzLxtKlNbBooq9s,DESERT VIEW MINI MARKET,2645,,,,,,,,,,,100515803300003
-NQn9CXMMgNYU6Tmd4E9,ZAHRAT PANNER GROCERY,4202,,0563184428,,,,,,,,,104180463200003
-NQn9j39rY4lkCzSn6xn,MARWA GROCERY LLC,41203,,0502511294,,,,,,,,,100334631700003
-NQnAOk9UmeeQ8gEqWaY,NASEEM AL RUMAILA GROCERY ,4204,,037682209,,,,,,,,,
-NQnAvV7vzidgvfbhVPN,SAMA AL BATIN FOODSTUFF VEGETABLES AND FRUITS,4205,,0509608509,,,,,,,,,100397458900003
-NQnBZS521XuJ2lfBJ4k,SUPERMARKET ICE N SPICE,4106,,037678396,,,,,,,,,100264423300003
-NQnByOiyMBtoABZahJB,Al Shaded Groceruy,4207,,0558129344,,,,,,,,,100211134000003
-NQyDQ8q99z0vLdElKXt,NASEEM AL SAHARI,4134,,,,,,,,,,,
-NQyE2OWUWqTU2Dw6E8E,AL KOUK BRANCH II,4135,,,,,,,,,,,
-NQyEP-eUOjN5gd9UszX,Helal Saeed Grocery,4136,,,,,,,,,,,
-NQyEe-W1MTYITCZeyP3,AL SABANIYA,4137,,,,,,,,,,,
-NRILNhtOI4kiH03BpIl,HIGHLIGHT BAQALA,1064,,0564488133,,,,,,,,,100462409200003
-NRbuRVCN28YoBdiGxB7,AL AMAL,4210,,,,,,,,,,,
-NRbulmR81D6B-st_Avn,AL AJWA AL DHABIA,4212,,,,,,,,,,,
-NRbvMQaCYVT_F6KpWjs,Al Fayez Grocery ,4213,,,,,,,,,,,
-NRbvi9aBLV2tD-88ODP,AL AHMED KUTTY,4214,,,,,,,,,,,
-NRbvzQbmnpsGL85WHKK,TALLAB,4215,,,,,,,,,,,
-NRbw6wz8vx25JAGtrSd,BUSHARA,4216,,,,,,,,,,,
-NRbw71zEjILGFLUxTOK,BUSHARA,4216,,,,,,,,,,,
-NRbwITwkoQgRN9F0QTt,AL HURIYA,4217,,,,,,,,,,,
-NRbwTLHS4ZZwX4UmeV7,AL TAIBA,4218,,,,,,,,,,,
-NRbwhiHmXJEDwpxFAy3,NOOR AL BARAKKA,4219,,,,,,,,,,,
-NRbwq7_Z4B9LDUP3prS,CHARMINAR,4220,,,,,,,,,,,
-NRbx42gEVB8v4lizkip,INSTA MART,4221,,,,,,,,,,,
-NRbxHQfsOH705qVPDW9,NOOR AL SOHWAI,4222,,,,,,,,,,,
-NRbxQTcDq8G4jLj79c5,NOOR AL BATHEEN ,4223,,,,,,,,,,,
-NRbxa5k4pzlgwAHXlGU,AL FARHAN,4224,,,,,,,,,,,
-NRbxfZGqNzla47Jmzyn,NASEEM AL ROMAILA,4225,,,,,,,,,,,
-NRbxkACLO5Dp7UD55pE,LAYLA,4226,,,,,,,,,,,
-NRbxxXJNakKykNYzaRO,AL TAIF AL THABY,4227,,,,,,,,,,,
-NRby1UjuCb60uo39dCm,QASAR AL NAJA,4228,,,,,,,,,,,
-NT95lhILOd6_lh-JDz7,BANGLABAZAR SUPERMARKET,1039,,,,,,,,,,,100585363300003
-NW7jHLJXJXW05L1ZtVL,FENI STAR SUPER MARKET,1701,,0547114424,,,,,,,,,100457303400003
-NW7k47O4TTQGDs0rmfl,MOHAMED AHMED DRWISH ASWAD ALSHEHHI,4001,,,,,,,,,,,100208467900003
-NW7kzkKyrEN20Xugmky,TASTY SUNLIGHT,4002,,,,,,,,,,,100208467900003
-NW7l6REDAZF3d5KC4zA,DELIGHT BAQALA,4003,,,,,,,,,,,
-NW7w1duTKPbC3cLCfTZ,CALICUT DARBAR,1201,,,,,,,,,,,103131309900003
-NWC3ep0q6sNWTi9O0Da,Baqala Banyi Yas Green,4012,,,,,,,,,,,100384415400003
-NXGQZWjVYFjvUL5y2_u,WAHAT ALKHALEG RESTAURANT AND CAFETERIA,1028,,,,,,,,,,,100362279000003
-NY8Ed-Ln8QgFX-Kwou-,MARS GROCERY - SOLE PROPRIETORSHIP L.L.C,1101,,,,,,,,,,,104069752400003
-NY8tLlQQFFuSlwygI8O,Love Shore Grocery,3001,,,,,,,,,,,104077452100003
-NYri5yK8gtTdRBHtJE0,ICE N SPICE BAQALA,4209,,,,,,,,,,,104040958100003
-NYri6Rx24ON7QXcPYCI,ICE N SPICE BAQALA,4209,,,,,,,,,,,104040958100003
-NZQngcxGsGKV9pfaOa6,AL SHALAL GROCERY,1031,,,,,,,,,,,100344000300003
-NZQohsE4foAd1lFQ42B,AL KHATTAF GROCERY,1032,,,,,,,,,,,100242488300003
-NbyZBqdFIQvrP3BP5JX,AL WAHIDI RESTAURANT,1033,,,,,,,,,,,100206627000003
-NbyZWcFhXtyT8pHUDVn,TOP CHOICE,1034,,,,,,,,,,,104086956000003
-Nc2gOVd7Hct_KZYd2XY,BIDOOR AL RABYE GROCERY,1035,,,,,,,,,,,100564998100003
-Nc2geAQ9ooccir3PRv8,KOUK GROCEY Br.,1036,,,,,,,,,,,100595952100003
-Nc2gwkjskGbljY_2Hew,SALEM BIN RUBAYEA  GROCERY,1036,,,,,,,,,,,100205198300003
-Nc2m2U6rgy1DOpr64Ot,ORIENT SPICE RESTAURANT L.L.C,1037,,,,,,,,,,,100438154500003
-NcDM5n4m1KZjzwWq1ZS,JABAL ALI GROCERY,1038,,,,,,,,,,,100346628900003
-NcDMJPVldpOerfgTqmH,AL DHAHER GROCERY,1039,,,,,,,,,,,100324536000003
-NcYCO-5poWvN_YWQDWt,AL ASIMA GROCERY BRANCH,1040,,,,,,,,,,,100372160000003
-NdolCpWZCbgo10YJ5uB,OHID NOOR VEGETABLES & FRUIT ,1046,,,,,,,,,,,104043277300003
-NeCgjhowp7xBcJYRoAP,CRYSTAL CLASSIC BAQALA,1057,,,,,,,,,,,104093582500003
-NeChDlHYJk5I6oSA0nE,A V BAQALA SOLE PRO,1058,,,,,,,,,,,104111278800003
-NerzRYj8rVzu7SZt57D,NOOL AL HUDA GROCERY,1067,,,,,,,,,,,
-NerzrsCyM0alzYnwzrT,NOORUL HUDA GROCERY,1068,,,,,,,,,,,100298168400003
-Nes-0qRRT9IJVGK0zcI,FRIDAY GROCERY,1069,,,,,,,,,,,
-Nf1DJ0xQdYp3wv61mHX,ISHQ BAQALA,1089,,,,,,,,,,,103219789700003
-Nf1EDtz8aNqnx3qn3N3,THIRTY EIGHT BAQALA,1090,,,,,,,,,,,100586689000003
-Nf1ENNGIqb--1176YOU,TASTY TOWN BAQALA,1091,,,,,,,,,,,100503754200003
-Nf1Eg7mQML2dM89RiSg,AL WADA GROCERY,1092,,,,,,,,,,,100367059100003
-Nf1EscxGpd5ZCUlRNVc,SANAHA GROCERY LLC,1093,,,,,,,,,,,104119613800003
-Nf1F3QuLFuBL0n4Zalf,SALMAN AHMED BAQALA LLC,1094,,,,,,,,,,,100559296700003
-Nf1FF-AxnwFDaEnxNTc,EVERYDAY FRESH GROCERY,1095,,,,,,,,,,,104095826400003
-Nf6Dlc2_0jQUuI4uggf,TORISAM,1102,,,,,,,,,,,100274234200003
-Nf6JuZgBQ_553LJRRt_,STAR FOUR,1103,,,,,,,,,,,100274463700003
-Nf6KCxZhXjK-Wg9Hdxm,WHITE SENDS,1104,,,,,,,,,,,100384250500003
-Nf6KUclqfOJ5v3rMPO-,HOWTEEN,1105,,,,,,,,,,,100354358200003
-Nf6KdwUZjCUexgnXsxu,AL MOHID,1106,,,,,,,,,,,100026512200003
-Nf6Kpk8T6Qm9kLd3W3P,STAR MAFRAQ,1107,,,,,,,,,,,100389830900003
-Nf6L7gjzQqIxM5pVHNQ,AL KHIFAYA,1107,,,,,,,,,,,100394076200003
-Nf6LHGIoVz73bWGpb4S,GAISA,1108,,,,,,,,,,,100240885200003
